Date,AAPL,AMZN,CVX,GOOGL,JNJ,MSFT,NFLX,PFE,UNH,XOM
2019-02-07,40.55841827392578,80.71849822998047,85.31346130371094,54.80949020385742,107.28450775146484,98.058837890625,34.47100067138672,27.5466251373291,236.67401123046875,53.22087860107422
2019-02-08,40.606082916259766,79.41100311279297,84.84442901611328,54.634544372558594,107.56889343261719,98.4314193725586,34.75699996948242,27.89673614501953,230.42721557617188,53.30734634399414
2019-02-11,40.372554779052734,79.55000305175781,84.38983154296875,54.62165832519531,107.24391174316406,98.04024505615234,34.573001861572266,27.533414840698242,226.23922729492188,53.393798828125
2019-02-12,40.720462799072266,81.90049743652344,85.66703796386719,55.88346862792969,108.99880981445312,99.56785583496094,35.99700164794922,27.65892219543457,231.83497619628906,54.33054733276367
2019-02-13,40.551273345947266,82.0,86.28038787841797,55.935508728027344,109.23442840576172,99.49337768554688,35.176998138427734,27.5466251373291,232.09889221191406,54.94303512573242
2019-02-14,40.69900894165039,81.13249969482422,86.12003326416016,55.963748931884766,109.12068176269531,99.57720184326172,35.90700149536133,27.724985122680664,233.445068359375,54.95743942260742
2019-02-15,40.60845184326172,80.39749908447266,86.98735046386719,55.48945999145508,110.80248260498047,100.80677795410156,35.6870002746582,28.00904083251953,238.54806518554688,55.99505615234375
2019-02-19,40.729984283447266,81.37899780273438,86.95820617675781,55.8304328918457,110.24185180664062,100.76020812988281,36.19200134277344,28.141151428222656,237.91461181640625,56.36975860595703
2019-02-20,40.99209213256836,81.1050033569336,87.6651611328125,55.53704071044922,110.7780990600586,100.236328125,35.99100112915039,27.876909255981445,237.1227264404297,56.58591842651367
2019-02-21,40.760955810546875,80.97200012207031,86.83430480957031,54.72523880004883,110.02252960205078,102.35054016113281,35.696998596191406,27.8372802734375,234.386474609375,56.07431411743164
2019-02-22,41.216087341308594,81.5780029296875,87.01652526855469,55.337310791015625,110.981201171875,103.80986022949219,36.301998138427734,28.37896728515625,235.01116943359375,56.50666427612305
2019-02-25,41.516334533691406,81.6500015258789,87.18414306640625,55.37547302246094,111.39008331298828,104.38985443115234,36.39099884033203,28.45823097229004,232.80279541015625,56.56430435180664
2019-02-26,41.5401496887207,81.81999969482422,87.41737365722656,55.607418060302734,111.31649780273438,105.11016082763672,36.49700164794922,28.418603897094727,231.37750244140625,56.67958450317383
